action_swap_path,frame_num,label_A,label_B,predicted_label,predicted_score,human_action_rank,human_action_score,background_action_rank,background_action_score,human_top1,human_top5,background_top1,background_top5,background_wins,ranking_gap,score_gap,top10_predictions
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000159_reading book_to_skiing slalom_xwnebPu1-So_000266_000276_bg_6_35grP3MOc_000121_000131,50,reading book,skiing slalom,skiing slalom,0.547248899936676,33,0.0013657938688993454,1,0.547248899936676,False,False,True,True,True,-32,0.5458831060677767,"['skiing slalom', 'skiing (not slalom or crosscountry)', 'opening bottle', 'juggling soccer ball', 'sweeping floor', 'dribbling basketball', 'climbing a rope', 'shooting goal (soccer)', 'punching person (boxing)', 'flying kite']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000163_juggling soccer ball_to_hurdling_bH9cE46eZJY_000028_000038_bg_Rw2diHglcQE_000002_000012,50,juggling soccer ball,hurdling,juggling soccer ball,0.708674967288971,1,0.708674967288971,7,0.0010174934286624193,True,True,False,False,False,6,-0.7076574738603085,"['juggling soccer ball', 'shooting goal (soccer)', 'juggling balls', 'catching or throwing frisbee', 'skipping rope', 'playing tennis', 'hurdling', 'catching or throwing baseball', 'dribbling basketball', 'archery']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000167_reading newspaper_to_tying tie_cXsQwIVDsKY_000004_000014_bg_mHlVB_CxXGE_000043_000053,50,reading newspaper,tying tie,punching person (boxing),0.1838783472776413,22,0.007187534589320421,34,0.0027914862148463726,False,False,False,False,False,12,-0.004396048374474049,"['punching person (boxing)', 'brushing hair', 'juggling soccer ball', 'juggling balls', 'eating cake', 'climbing a rope', 'cleaning windows', 'dribbling basketball', 'brushing teeth', 'skipping rope']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000171_archery_to_tying tie_ZCz5i5RGe_Y_000004_000014_bg_U1zm7BJY1U0_000104_000114,50,archery,tying tie,archery,0.7796131372451782,1,0.7796131372451782,33,0.0008500964613631368,True,True,False,False,False,32,-0.7787630407838151,"['archery', 'opening bottle', 'smoking', 'hitting baseball', 'playing trumpet', 'cleaning windows', 'sword fighting', 'brushing teeth', 'playing bass guitar', 'playing violin']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000175_catching or throwing baseball_to_playing tennis_w1c9XilT7NU_000007_000017_bg_nDCBJOJWCmU_000205_000215,50,catching or throwing baseball,playing tennis,playing tennis,0.7691076993942261,3,0.062125224620103836,1,0.7691076993942261,False,True,True,True,True,-2,0.7069824747741222,"['playing tennis', 'hitting baseball', 'catching or throwing baseball', 'juggling soccer ball', 'juggling balls', 'catching or throwing frisbee', 'dribbling basketball', 'shooting goal (soccer)', 'climbing a rope', 'shooting basketball']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000179_skiing slalom_to_climbing ladder__YZiOJn1mYg_000010_000020_bg__cE0yJ04jkQ_000058_000068,50,skiing slalom,climbing ladder,climbing ladder,0.9430381059646606,26,9.369435247208457e-06,1,0.9430381059646606,False,False,True,True,True,-25,0.9430287365294134,"['climbing ladder', 'cleaning windows', 'climbing a rope', 'dunking basketball', 'skipping rope', 'hurdling', 'sword fighting', 'flying kite', 'juggling soccer ball', 'shooting goal (soccer)']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000183_writing_to_brushing teeth_QwxUvhD4ImM_000160_000170_bg_QLMiv2Sd_zI_000001_000011,50,writing,brushing teeth,opening bottle,0.12008564919233322,23,0.011002618819475174,27,0.009318390861153603,False,False,False,False,False,4,-0.0016842279583215714,"['opening bottle', 'surfing water', 'drinking', 'skipping rope', 'cleaning windows', 'juggling balls', 'eating ice cream', 'sword fighting', 'juggling soccer ball', 'bowling']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000187_catching or throwing baseball_to_skipping rope_nJK4PZozjTc_000003_000013_bg_GU5SV08xxVU_000330_000340,50,catching or throwing baseball,skipping rope,dunking basketball,0.3625233769416809,19,0.0012893087696284056,12,0.0026849163696169853,False,False,False,False,True,-7,0.0013956075999885798,"['dunking basketball', 'dribbling basketball', 'shooting basketball', 'playing basketball', 'playing volleyball', 'clean and jerk', 'juggling balls', 'shooting goal (soccer)', 'juggling soccer ball', 'bowling']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000191_tying tie_to_playing volleyball_L41O7X_kwvo_000074_000084_bg_qsi0OlEd9zs_000326_000336,50,tying tie,playing volleyball,tying tie,0.5073225498199463,1,0.5073225498199463,6,0.005799637641757727,True,True,False,False,False,5,-0.5015229121781886,"['tying tie', 'juggling soccer ball', 'juggling balls', 'dribbling basketball', 'skipping rope', 'playing volleyball', 'playing basketball', 'shooting basketball', 'shooting goal (soccer)', 'dunking basketball']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000195_clean and jerk_to_dribbling basketball_egZqefmMHOQ_000076_000086_bg_CjiJdgoW5Io_000074_000084,50,clean and jerk,dribbling basketball,dribbling basketball,0.5459465384483337,13,0.0011379917850717902,1,0.5459465384483337,False,False,True,True,True,-12,0.544808546663262,"['dribbling basketball', 'shooting basketball', 'playing basketball', 'dunking basketball', 'juggling soccer ball', 'juggling balls', 'shooting goal (soccer)', 'skipping rope', 'catching or throwing baseball', 'hitting baseball']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000199_catching or throwing baseball_to_skipping rope_F-mfSWc6bbA_000003_000013_bg_GUWR5TyiY-M_000012_000022,50,catching or throwing baseball,skipping rope,dribbling basketball,0.627621591091156,12,0.0013576620258390903,5,0.030815787613391876,False,False,False,True,True,-7,0.029458125587552786,"['dribbling basketball', 'dunking basketball', 'shooting basketball', 'playing basketball', 'skipping rope', 'juggling balls', 'juggling soccer ball', 'hitting baseball', 'bowling', 'playing volleyball']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000203_playing volleyball_to_tying tie_WFs-4aRUfmk_000003_000013_bg_io1ssEBVB1Y_000028_000038,50,playing volleyball,tying tie,dunking basketball,0.23038947582244873,7,0.04161195084452629,46,1.0222767741652206e-05,False,False,False,False,False,39,-0.04160172807678464,"['dunking basketball', 'playing basketball', 'shooting basketball', 'climbing a rope', 'shooting goal (soccer)', 'flying kite', 'playing volleyball', 'playing tennis', 'climbing ladder', 'dribbling basketball']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000207_skipping rope_to_reading book_ln9NeisDnFU_000116_000126_bg_eSlFKXW_tHQ_000185_000195,50,skipping rope,reading book,juggling soccer ball,0.2473575472831726,11,0.019695453345775604,47,8.808557140582707e-06,False,False,False,False,False,36,-0.01968664478863502,"['juggling soccer ball', 'dunking basketball', 'playing basketball', 'playing volleyball', 'dribbling basketball', 'shooting basketball', 'juggling balls', 'sword fighting', 'clean and jerk', 'hurdling']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000211_sweeping floor_to_deadlifting_Pao46Zf359w_000015_000025_bg_op_zoyTtfU4_000001_000011,50,sweeping floor,deadlifting,climbing ladder,0.48482203483581543,31,2.2145008188090287e-05,4,0.012649576179683208,False,False,False,True,True,-27,0.012627431171495118,"['climbing ladder', 'clean and jerk', 'climbing a rope', 'deadlifting', 'dunking basketball', 'skipping rope', 'hurdling', 'juggling balls', 'juggling soccer ball', 'shooting goal (soccer)']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000215_catching or throwing baseball_to_hurdling_F9kCgXa2aTs_000018_000028_bg_oUlbpoJQU0Y_000006_000016,50,catching or throwing baseball,hurdling,hurdling,0.8609670996665955,8,0.0031392667442560196,1,0.8609670996665955,False,False,True,True,True,-7,0.8578278329223394,"['hurdling', 'skiing slalom', 'climbing a rope', 'catching or throwing frisbee', 'climbing ladder', 'shooting goal (soccer)', 'skiing (not slalom or crosscountry)', 'catching or throwing baseball', 'archery', 'juggling balls']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000219_opening bottle_to_clean and jerk_gdmm2hTI4y4_000001_000011_bg_aZT3e7SrIoI_000003_000013,50,opening bottle,clean and jerk,deadlifting,0.19143052399158478,7,0.035765551030635834,20,0.014723604544997215,False,False,False,False,False,13,-0.02104194648563862,"['deadlifting', 'skipping rope', 'hurdling', 'playing piano', 'juggling soccer ball', 'dunking basketball', 'opening bottle', 'climbing ladder', 'bowling', 'shooting basketball']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000223_playing bass guitar_to_writing_6xjgr1Ytw8k_000070_000080_bg_fTDvLk7W2Yc_000409_000419,50,playing bass guitar,writing,playing bass guitar,0.8624717593193054,1,0.8624717593193054,8,0.0013191349571570754,True,True,False,False,False,7,-0.8611526243621483,"['playing bass guitar', 'playing guitar', 'playing violin', 'playing accordion', 'playing piano', 'playing saxophone', 'playing trumpet', 'writing', 'tying tie', 'surfing water']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000227_playing tennis_to_bowling_KUPwOAgtqOo_000004_000014_bg_fmBKCRz3yYk_000328_000338,50,playing tennis,bowling,bowling,0.9562865495681763,24,9.650687570683658e-05,1,0.9562865495681763,False,False,True,True,True,-23,0.9561900426924694,"['bowling', 'juggling balls', 'shooting goal (soccer)', 'shooting basketball', 'dribbling basketball', 'juggling soccer ball', 'climbing a rope', 'climbing ladder', 'hitting baseball', 'dunking basketball']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000231_punching person (boxing)_to_brushing teeth_aYLvxq4Ox6A_000108_000118_bg_CfyiD_4zIyY_000113_000123,50,punching person (boxing),brushing teeth,punching person (boxing),0.9474570751190186,1,0.9474570751190186,21,0.0002382506208959967,True,True,False,False,False,20,-0.9472188244981226,"['punching person (boxing)', 'sword fighting', 'opening bottle', 'clean and jerk', 'skipping rope', 'playing accordion', 'juggling balls', 'juggling soccer ball', 'smoking', 'climbing ladder']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000235_climbing ladder_to_walking the dog_zZ9Zb41KNR4_000328_000338_bg_EjTUh7ki-jM_000000_000010,50,climbing ladder,walking the dog,walking the dog,0.2844335734844208,42,0.000822377041913569,1,0.2844335734844208,False,False,True,True,True,-41,0.2836111964425072,"['walking the dog', 'playing basketball', 'playing volleyball', 'catching or throwing frisbee', 'playing accordion', 'shooting goal (soccer)', 'climbing a rope', 'drinking', 'juggling soccer ball', 'sword fighting']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000239_bowling_to_writing_v_j37nEGZMA_000009_000019_bg_9b4JjMCTuMg_000638_000648,50,bowling,writing,playing accordion,0.4136733114719391,31,0.0004586289869621396,4,0.04025833308696747,False,False,False,True,True,-27,0.03979970410000533,"['playing accordion', 'playing piano', 'climbing ladder', 'writing', 'hurdling', 'punching person (boxing)', 'playing trumpet', 'playing bass guitar', 'reading book', 'playing saxophone']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000243_playing bass guitar_to_climbing a rope_sH0nRlxnZt4_000305_000315_bg_1c17xEdMHns_000119_000129,50,playing bass guitar,climbing a rope,juggling soccer ball,0.3364975154399872,50,1.6845384379848838e-05,4,0.07845360785722733,False,False,False,True,True,-46,0.07843676247284748,"['juggling soccer ball', 'clean and jerk', 'juggling balls', 'climbing a rope', 'skipping rope', 'deadlifting', 'dribbling basketball', 'catching or throwing baseball', 'hitting baseball', 'punching person (boxing)']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000247_reading newspaper_to_playing guitar_cXsQwIVDsKY_000004_000014_bg_RN-9jbSuO-U_000157_000167,50,reading newspaper,playing guitar,playing guitar,0.47202268242836,40,0.00012057842832291499,1,0.47202268242836,False,False,True,True,True,-39,0.47190210400003707,"['playing guitar', 'playing bass guitar', 'playing violin', 'playing accordion', 'punching person (boxing)', 'playing saxophone', 'sword fighting', 'playing trumpet', 'playing piano', 'climbing a rope']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000251_dribbling basketball_to_writing_DBc7EM2OeaA_000020_000030_bg_HuDvSHEG36E_000045_000055,50,dribbling basketball,writing,dribbling basketball,0.40907734632492065,1,0.40907734632492065,40,3.216591358068399e-05,True,True,False,False,False,39,-0.40904518041133997,"['dribbling basketball', 'playing basketball', 'skipping rope', 'dunking basketball', 'shooting basketball', 'juggling soccer ball', 'playing volleyball', 'juggling balls', 'clean and jerk', 'shooting goal (soccer)']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000255_playing volleyball_to_catching or throwing frisbee_TR0gqm6AgBg_000055_000065_bg_RlFMUo-__JE_000017_000027,50,playing volleyball,catching or throwing frisbee,dribbling basketball,0.7090783715248108,5,0.020859284326434135,12,0.0030939753632992506,False,True,False,False,False,7,-0.017765308963134885,"['dribbling basketball', 'playing basketball', 'dunking basketball', 'shooting basketball', 'playing volleyball', 'shooting goal (soccer)', 'hurdling', 'skipping rope', 'sword fighting', 'juggling soccer ball']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000259_climbing a rope_to_cleaning windows_4vqno9mmRvU_000025_000035_bg_ZA8MirJslus_000066_000076,50,climbing a rope,cleaning windows,cleaning windows,0.5019913911819458,3,0.07858766615390778,1,0.5019913911819458,False,True,True,True,True,-2,0.423403725028038,"['cleaning windows', 'clean and jerk', 'climbing a rope', 'juggling soccer ball', 'climbing ladder', 'juggling balls', 'catching or throwing frisbee', 'catching or throwing baseball', 'dunking basketball', 'shooting goal (soccer)']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000263_hitting baseball_to_playing basketball_6hrcRyIYTrA_000026_000036_bg_Of6LQZ7jGaM_000008_000018,50,hitting baseball,playing basketball,catching or throwing frisbee,0.45498451590538025,4,0.11612825095653534,14,0.0015311293536797166,False,True,False,False,False,10,-0.11459712160285562,"['catching or throwing frisbee', 'hurdling', 'catching or throwing baseball', 'hitting baseball', 'juggling soccer ball', 'shooting goal (soccer)', 'juggling balls', 'skiing slalom', 'dribbling basketball', 'sword fighting']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000267_archery_to_drinking_O9cTHUPbLE8_000090_000100_bg_BG6PwznFkE0_000554_000564,50,archery,drinking,brushing hair,0.8826788067817688,32,0.0009280635858885944,23,0.0014936185907572508,False,False,False,False,True,-9,0.0005655550048686564,"['brushing hair', 'tying tie', 'climbing a rope', 'playing bass guitar', 'climbing ladder', 'surfing water', 'dunking basketball', 'hitting baseball', 'dribbling basketball', 'playing accordion']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000271_hitting baseball_to_catching or throwing baseball_Atzrde5uGcM_000001_000011_bg_dEJcLMU-x94_000013_000023,50,hitting baseball,catching or throwing baseball,catching or throwing baseball,0.7004960775375366,2,0.28051137924194336,1,0.7004960775375366,False,True,True,True,True,-1,0.41998469829559326,"['catching or throwing baseball', 'hitting baseball', 'catching or throwing frisbee', 'juggling soccer ball', 'hurdling', 'flying kite', 'juggling balls', 'shooting goal (soccer)', 'climbing a rope', 'dunking basketball']"
